0,-0.27094,-0.541462,-0.81115,-1.07959,-1.34636,-1.61105,-1.87327,-2.13259,-2.38862,-2.64098,-2.88926,-3.13308,-3.37208,-3.60587,-3.8341,-4.05643,-4.27249,-4.48197,-4.68454,-4.87989,-5.06771,-5.24772,-5.41963,-5.58319,-5.73814,-5.88424,-6.02127,-6.14902,-6.26728,-6.37588,-6.47465,-6.56344,-6.6421,-6.71052,-6.7686,-6.81624,-6.85337,-6.87993,-6.89588,-6.90121,-6.89588,-6.87993,-6.85337,-6.81624,-6.7686,-6.71052,-6.6421,-6.56344,-6.47465,-6.37588,-6.26728,-6.14902,-6.02127,-5.88424,-5.73814,-5.58319,-5.41963,-5.24772,-5.06771,-4.87989,-4.68454,-4.48197,-4.27249,-4.05643,-3.8341,-3.60587,-3.37208,-3.13308,-2.88926,-2.64098,-2.38862,-2.13259,-1.87327,-1.61105,-1.34636,-1.07959,-0.81115,-0.541462,-0.27094,7.56415e-19,0.27094,0.541462,0.81115,1.07959,1.34636,1.61105,1.87327,2.13259,2.38862,2.64098,2.88926,3.13308,3.37208,3.60587,3.8341,4.05643,4.27249,4.48197,4.68454,4.87989,5.06771,5.24772,5.41963,5.58319,5.73814,5.88424,6.02127,6.14902,6.26728,6.37588,6.47465,6.56344,6.6421,6.71052,6.7686,6.81624,6.85337,6.87993,6.89588,6.90121,6.89588,6.87993,6.85337,6.81624,6.7686,6.71052,6.6421,6.56344,6.47465,6.37588,6.26728,6.14902,6.02127,5.88424,5.73814,5.58319,5.41963,5.24772,5.06771,4.87989,4.68454,4.48197,4.27249,4.05643,3.8341,3.60587,3.37208,3.13308,2.88926,2.64098,2.38862,2.13259,1.87327,1.61105,1.34636,1.07959,0.81115,0.541462,0.27094,0
0,-0.270313,-0.54021,-0.809273,-1.07709,-1.34324,-1.60733,-1.86893,-2.12766,-2.3831,-2.63487,-2.88257,-3.12583,-3.36427,-3.59753,-3.82523,-4.04704,-4.26261,-4.47161,-4.67371,-4.8686,-5.05599,-5.23558,-5.40709,-5.57028,-5.72487,-5.87063,-6.00734,-6.13479,-6.25278,-6.36113,-6.45967,-6.54825,-6.62673,-6.695,-6.75294,-6.80047,-6.83751,-6.86401,-6.87993,-6.88524,-6.87993,-6.86401,-6.83751,-6.80047,-6.75294,-6.695,-6.62673,-6.54825,-6.45967,-6.36113,-6.25278,-6.13479,-6.00734,-5.87063,-5.72487,-5.57028,-5.40709,-5.23558,-5.05599,-4.8686,-4.67371,-4.47161,-4.26261,-4.04704,-3.82523,-3.59753,-3.36427,-3.12583,-2.88257,-2.63487,-2.3831,-2.12766,-1.86893,-1.60733,-1.34324,-1.07709,-0.809273,-0.54021,-0.270313,8.96045e-16,0.270313,0.54021,0.809273,1.07709,1.34324,1.60733,1.86893,2.12766,2.3831,2.63487,2.88257,3.12583,3.36427,3.59753,3.82523,4.04704,4.26261,4.47161,4.67371,4.8686,5.05599,5.23558,5.40709,5.57028,5.72487,5.87063,6.00734,6.13479,6.25278,6.36113,6.45967,6.54825,6.62673,6.695,6.75294,6.80047,6.83751,6.86401,6.87993,6.88524,6.87993,6.86401,6.83751,6.80047,6.75294,6.695,6.62673,6.54825,6.45967,6.36113,6.25278,6.13479,6.00734,5.87063,5.72487,5.57028,5.40709,5.23558,5.05599,4.8686,4.67371,4.47161,4.26261,4.04704,3.82523,3.59753,3.36427,3.12583,2.88257,2.63487,2.3831,2.12766,1.86893,1.60733,1.34324,1.07709,0.809273,0.54021,0.270313,0
0,-0.26927,-0.538124,-0.806149,-1.07293,-1.33806,-1.60112,-1.86172,-2.11944,-2.3739,-2.62469,-2.87144,-3.11377,-3.35129,-3.58364,-3.81047,-4.03142,-4.24615,-4.45434,-4.65566,-4.8498,-5.03647,-5.21536,-5.38622,-5.54877,-5.70276,-5.84797,-5.98415,-6.11111,-6.22864,-6.33657,-6.43473,-6.52297,-6.60115,-6.66915,-6.72687,-6.77422,-6.81112,-6.83751,-6.85337,-6.85866,-6.85337,-6.83751,-6.81112,-6.77422,-6.72687,-6.66915,-6.60115,-6.52297,-6.43473,-6.33657,-6.22864,-6.11111,-5.98415,-5.84797,-5.70276,-5.54877,-5.38622,-5.21536,-5.03647,-4.8498,-4.65566,-4.45434,-4.24615,-4.03142,-3.81047,-3.58364,-3.35129,-3.11377,-2.87144,-2.62469,-2.3739,-2.11944,-1.86172,-1.60112,-1.33806,-1.07293,-0.806149,-0.538124,-0.26927,1.58953e-17,0.26927,0.538124,0.806149,1.07293,1.33806,1.60112,1.86172,2.11944,2.3739,2.62469,2.87144,3.11377,3.35129,3.58364,3.81047,4.03142,4.24615,4.45434,4.65566,4.8498,5.03647,5.21536,5.38622,5.54877,5.70276,5.84797,5.98415,6.11111,6.22864,6.33657,6.43473,6.52297,6.60115,6.66915,6.72687,6.77422,6.81112,6.83751,6.85337,6.85866,6.85337,6.83751,6.81112,6.77422,6.72687,6.66915,6.60115,6.52297,6.43473,6.33657,6.22864,6.11111,5.98415,5.84797,5.70276,5.54877,5.38622,5.21536,5.03647,4.8498,4.65566,4.45434,4.24615,4.03142,3.81047,3.58364,3.35129,3.11377,2.87144,2.62469,2.3739,2.11944,1.86172,1.60112,1.33806,1.07293,0.806149,0.538124,0.26927,0
0,-0.267811,-0.535209,-0.801781,-1.06712,-1.33081,-1.59245,-1.85163,-2.10796,-2.36104,-2.61047,-2.85589,-3.0969,-3.33313,-3.56422,-3.78982,-4.00958,-4.22315,-4.43021,-4.63044,-4.82353,-5.00918,-5.18711,-5.35704,-5.51871,-5.67187,-5.81628,-5.95173,-6.078,-6.1949,-6.30224,-6.39987,-6.48763,-6.56539,-6.63302,-6.69043,-6.73751,-6.77422,-6.80047,-6.81624,-6.8215,-6.81624,-6.80047,-6.77422,-6.73751,-6.69043,-6.63302,-6.56539,-6.48763,-6.39987,-6.30224,-6.1949,-6.078,-5.95173,-5.81628,-5.67187,-5.51871,-5.35704,-5.18711,-5.00918,-4.82353,-4.63044,-4.43021,-4.22315,-4.00958,-3.78982,-3.56422,-3.33313,-3.0969,-2.85589,-2.61047,-2.36104,-2.10796,-1.85163,-1.59245,-1.33081,-1.06712,-0.801781,-0.535209,-0.267811,8.16847e-16,0.267811,0.535209,0.801781,1.06712,1.33081,1.59245,1.85163,2.10796,2.36104,2.61047,2.85589,3.0969,3.33313,3.56422,3.78982,4.00958,4.22315,4.43021,4.63044,4.82353,5.00918,5.18711,5.35704,5.51871,5.67187,5.81628,5.95173,6.078,6.1949,6.30224,6.39987,6.48763,6.56539,6.63302,6.69043,6.73751,6.77422,6.80047,6.81624,6.8215,6.81624,6.80047,6.77422,6.73751,6.69043,6.63302,6.56539,6.48763,6.39987,6.30224,6.1949,6.078,5.95173,5.81628,5.67187,5.51871,5.35704,5.18711,5.00918,4.82353,4.63044,4.43021,4.22315,4.00958,3.78982,3.56422,3.33313,3.0969,2.85589,2.61047,2.36104,2.10796,1.85163,1.59245,1.33081,1.06712,0.801781,0.535209,0.267811,0
0,-0.265939,-0.531468,-0.796177,-1.05966,-1.32151,-1.58132,-1.83869,-2.09323,-2.34454,-2.59223,-2.83593,-3.07525,-3.30983,-3.53931,-3.76333,-3.98155,-4.19363,-4.39925,-4.59808,-4.78982,-4.97417,-5.15086,-5.3196,-5.48014,-5.63223,-5.77563,-5.91013,-6.03552,-6.1516,-6.2582,-6.35514,-6.44229,-6.5195,-6.58666,-6.64367,-6.69043,-6.72687,-6.75294,-6.7686,-6.77382,-6.7686,-6.75294,-6.72687,-6.69043,-6.64367,-6.58666,-6.5195,-6.44229,-6.35514,-6.2582,-6.1516,-6.03552,-5.91013,-5.77563,-5.63223,-5.48014,-5.3196,-5.15086,-4.97417,-4.78982,-4.59808,-4.39925,-4.19363,-3.98155,-3.76333,-3.53931,-3.30983,-3.07525,-2.83593,-2.59223,-2.34454,-2.09323,-1.83869,-1.58132,-1.32151,-1.05966,-0.796177,-0.531468,-0.265939,2.90772e-17,0.265939,0.531468,0.796177,1.05966,1.32151,1.58132,1.83869,2.09323,2.34454,2.59223,2.83593,3.07525,3.30983,3.53931,3.76333,3.98155,4.19363,4.39925,4.59808,4.78982,4.97417,5.15086,5.3196,5.48014,5.63223,5.77563,5.91013,6.03552,6.1516,6.2582,6.35514,6.44229,6.5195,6.58666,6.64367,6.69043,6.72687,6.75294,6.7686,6.77382,6.7686,6.75294,6.72687,6.69043,6.64367,6.58666,6.5195,6.44229,6.35514,6.2582,6.1516,6.03552,5.91013,5.77563,5.63223,5.48014,5.3196,5.15086,4.97417,4.78982,4.59808,4.39925,4.19363,3.98155,3.76333,3.53931,3.30983,3.07525,2.83593,2.59223,2.34454,2.09323,1.83869,1.58132,1.32151,1.05966,0.796177,0.531468,0.265939,0
0,-0.263657,-0.526908,-0.789346,-1.05057,-1.31017,-1.56775,-1.82291,-2.07527,-2.32442,-2.56999,-2.81159,-3.04886,-3.28143,-3.50894,-3.73104,-3.94739,-4.15765,-4.3615,-4.55862,-4.74872,-4.93149,-5.10666,-5.27395,-5.43312,-5.5839,-5.72608,-5.85942,-5.98373,-6.09882,-6.2045,-6.30061,-6.38701,-6.46356,-6.53015,-6.58666,-6.63302,-6.66915,-6.695,-6.71052,-6.7157,-6.71052,-6.695,-6.66915,-6.63302,-6.58666,-6.53015,-6.46356,-6.38701,-6.30061,-6.2045,-6.09882,-5.98373,-5.85942,-5.72608,-5.5839,-5.43312,-5.27395,-5.10666,-4.93149,-4.74872,-4.55862,-4.3615,-4.15765,-3.94739,-3.73104,-3.50894,-3.28143,-3.04886,-2.81159,-2.56999,-2.32442,-2.07527,-1.82291,-1.56775,-1.31017,-1.05057,-0.789346,-0.526908,-0.263657,7.48157e-16,0.263657,0.526908,0.789346,1.05057,1.31017,1.56775,1.82291,2.07527,2.32442,2.56999,2.81159,3.04886,3.28143,3.50894,3.73104,3.94739,4.15765,4.3615,4.55862,4.74872,4.93149,5.10666,5.27395,5.43312,5.5839,5.72608,5.85942,5.98373,6.09882,6.2045,6.30061,6.38701,6.46356,6.53015,6.58666,6.63302,6.66915,6.695,6.71052,6.7157,6.71052,6.695,6.66915,6.63302,6.58666,6.53015,6.46356,6.38701,6.30061,6.2045,6.09882,5.98373,5.85942,5.72608,5.5839,5.43312,5.27395,5.10666,4.93149,4.74872,4.55862,4.3615,4.15765,3.94739,3.73104,3.50894,3.28143,3.04886,2.81159,2.56999,2.32442,2.07527,1.82291,1.56775,1.31017,1.05057,0.789346,0.526908,0.263657,0
0,-0.260969,-0.521535,-0.781298,-1.03986,-1.29681,-1.55176,-1.80433,-2.05411,-2.30072,-2.54378,-2.78293,-3.01778,-3.24798,-3.47317,-3.693,-3.90714,-4.11526,-4.31703,-4.51214,-4.7003,-4.88121,-5.05459,-5.22018,-5.37772,-5.52697,-5.66769,-5.79968,-5.92272,-6.03663,-6.14124,-6.23637,-6.32189,-6.39766,-6.46356,-6.5195,-6.56539,-6.60115,-6.62673,-6.6421,-6.64723,-6.6421,-6.62673,-6.60115,-6.56539,-6.5195,-6.46356,-6.39766,-6.32189,-6.23637,-6.14124,-6.03663,-5.92272,-5.79968,-5.66769,-5.52697,-5.37772,-5.22018,-5.05459,-4.88121,-4.7003,-4.51214,-4.31703,-4.11526,-3.90714,-3.693,-3.47317,-3.24798,-3.01778,-2.78293,-2.54378,-2.30072,-2.05411,-1.80433,-1.55176,-1.29681,-1.03986,-0.781298,-0.521535,-0.260969,9.9082e-17,0.260969,0.521535,0.781298,1.03986,1.29681,1.55176,1.80433,2.05411,2.30072,2.54378,2.78293,3.01778,3.24798,3.47317,3.693,3.90714,4.11526,4.31703,4.51214,4.7003,4.88121,5.05459,5.22018,5.37772,5.52697,5.66769,5.79968,5.92272,6.03663,6.14124,6.23637,6.32189,6.39766,6.46356,6.5195,6.56539,6.60115,6.62673,6.6421,6.64723,6.6421,6.62673,6.60115,6.56539,6.5195,6.46356,6.39766,6.32189,6.23637,6.14124,6.03663,5.92272,5.79968,5.66769,5.52697,5.37772,5.22018,5.05459,4.88121,4.7003,4.51214,4.31703,4.11526,3.90714,3.693,3.47317,3.24798,3.01778,2.78293,2.54378,2.30072,2.05411,1.80433,1.55176,1.29681,1.03986,0.781298,0.521535,0.260969,0
0,-0.257878,-0.515359,-0.772044,-1.02754,-1.28145,-1.53339,-1.78296,-2.02978,-2.27347,-2.51366,-2.74997,-2.98204,-3.20951,-3.43203,-3.64926,-3.86087,-4.06652,-4.2659,-4.4587,-4.64463,-4.8234,-4.99473,-5.15835,-5.31403,-5.46151,-5.60057,-5.73099,-5.85258,-5.96514,-6.0685,-6.16251,-6.24701,-6.32189,-6.38701,-6.44229,-6.48763,-6.52297,-6.54825,-6.56344,-6.5685,-6.56344,-6.54825,-6.52297,-6.48763,-6.44229,-6.38701,-6.32189,-6.24701,-6.16251,-6.0685,-5.96514,-5.85258,-5.73099,-5.60057,-5.46151,-5.31403,-5.15835,-4.99473,-4.8234,-4.64463,-4.4587,-4.2659,-4.06652,-3.86087,-3.64926,-3.43203,-3.20951,-2.98204,-2.74997,-2.51366,-2.27347,-2.02978,-1.78296,-1.53339,-1.28145,-1.02754,-0.772044,-0.515359,-0.257878,7.72885e-16,0.257878,0.515359,0.772044,1.02754,1.28145,1.53339,1.78296,2.02978,2.27347,2.51366,2.74997,2.98204,3.20951,3.43203,3.64926,3.86087,4.06652,4.2659,4.4587,4.64463,4.8234,4.99473,5.15835,5.31403,5.46151,5.60057,5.73099,5.85258,5.96514,6.0685,6.16251,6.24701,6.32189,6.38701,6.44229,6.48763,6.52297,6.54825,6.56344,6.5685,6.56344,6.54825,6.52297,6.48763,6.44229,6.38701,6.32189,6.24701,6.16251,6.0685,5.96514,5.85258,5.73099,5.60057,5.46151,5.31403,5.15835,4.99473,4.8234,4.64463,4.4587,4.2659,4.06652,3.86087,3.64926,3.43203,3.20951,2.98204,2.74997,2.51366,2.27347,2.02978,1.78296,1.53339,1.28145,1.02754,0.772044,0.515359,0.257878,0
0,-0.25439,-0.508387,-0.761601,-1.01364,-1.26412,-1.51264,-1.75884,-2.00232,-2.24272,-2.47965,-2.71277,-2.9417,-3.16609,-3.38561,-3.5999,-3.80864,-4.01151,-4.20819,-4.39839,-4.5818,-4.75815,-4.92716,-5.08858,-5.24214,-5.38763,-5.52481,-5.65347,-5.77341,-5.88445,-5.98641,-6.07915,-6.16251,-6.23637,-6.30061,-6.35514,-6.39987,-6.43473,-6.45967,-6.47465,-6.47965,-6.47465,-6.45967,-6.43473,-6.39987,-6.35514,-6.30061,-6.23637,-6.16251,-6.07915,-5.98641,-5.88445,-5.77341,-5.65347,-5.52481,-5.38763,-5.24214,-5.08858,-4.92716,-4.75815,-4.5818,-4.39839,-4.20819,-4.01151,-3.80864,-3.5999,-3.38561,-3.16609,-2.9417,-2.71277,-2.47965,-2.24272,-2.00232,-1.75884,-1.51264,-1.26412,-1.01364,-0.761601,-0.508387,-0.25439,1.07109e-16,0.25439,0.508387,0.761601,1.01364,1.26412,1.51264,1.75884,2.00232,2.24272,2.47965,2.71277,2.9417,3.16609,3.38561,3.5999,3.80864,4.01151,4.20819,4.39839,4.5818,4.75815,4.92716,5.08858,5.24214,5.38763,5.52481,5.65347,5.77341,5.88445,5.98641,6.07915,6.16251,6.23637,6.30061,6.35514,6.39987,6.43473,6.45967,6.47465,6.47965,6.47465,6.45967,6.43473,6.39987,6.35514,6.30061,6.23637,6.16251,6.07915,5.98641,5.88445,5.77341,5.65347,5.52481,5.38763,5.24214,5.08858,4.92716,4.75815,4.5818,4.39839,4.20819,4.01151,3.80864,3.5999,3.38561,3.16609,2.9417,2.71277,2.47965,2.24272,2.00232,1.75884,1.51264,1.26412,1.01364,0.761601,0.508387,0.25439,0
0,-0.250509,-0.500632,-0.749983,-0.998177,-1.24483,-1.48957,-1.73201,-1.97178,-2.2085,-2.44183,-2.67138,-2.89682,-3.1178,-3.33396,-3.54498,-3.75054,-3.95032,-4.144,-4.33129,-4.51191,-4.68557,-4.852,-5.01095,-5.16218,-5.30544,-5.44053,-5.56722,-5.68534,-5.79468,-5.89509,-5.98641,-6.0685,-6.14124,-6.2045,-6.2582,-6.30224,-6.33657,-6.36113,-6.37588,-6.3808,-6.37588,-6.36113,-6.33657,-6.30224,-6.2582,-6.2045,-6.14124,-6.0685,-5.98641,-5.89509,-5.79468,-5.68534,-5.56722,-5.44053,-5.30544,-5.16218,-5.01095,-4.852,-4.68557,-4.51191,-4.33129,-4.144,-3.95032,-3.75054,-3.54498,-3.33396,-3.1178,-2.89682,-2.67138,-2.44183,-2.2085,-1.97178,-1.73201,-1.48957,-1.24483,-0.998177,-0.749983,-0.500632,-0.250509,6.75764e-16,0.250509,0.500632,0.749983,0.998177,1.24483,1.48957,1.73201,1.97178,2.2085,2.44183,2.67138,2.89682,3.1178,3.33396,3.54498,3.75054,3.95032,4.144,4.33129,4.51191,4.68557,4.852,5.01095,5.16218,5.30544,5.44053,5.56722,5.68534,5.79468,5.89509,5.98641,6.0685,6.14124,6.2045,6.2582,6.30224,6.33657,6.36113,6.37588,6.3808,6.37588,6.36113,6.33657,6.30224,6.2582,6.2045,6.14124,6.0685,5.98641,5.89509,5.79468,5.68534,5.56722,5.44053,5.30544,5.16218,5.01095,4.852,4.68557,4.51191,4.33129,4.144,3.95032,3.75054,3.54498,3.33396,3.1178,2.89682,2.67138,2.44183,2.2085,1.97178,1.73201,1.48957,1.24483,0.998177,0.749983,0.500632,0.250509,0
